stasjon_nv,utg_dt,tog_nr,utgstasjon_kd,endestasjon_kd,innstilt tog,delinnstilt STV,tog_ktg,togtype_nv,linjenummer,lengde,motorvogntype,virksporfelt_nr,plansporfelt_nr,planlagt_ankomst,faktisk_ankomst,planlagt_avgang,faktisk_avgang,stasjonsbruk,asstog_nr
Stavanger,20.04.2017,3028,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 10:45,20.04.2017 10:54,20.04.2017 10:54,U,_
Stavanger,20.04.2017,3029,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 12:30,20.04.2017 12:31,_,20.04.2017 12:31,E,_
Stavanger,20.04.2017,3030,STV,NB?,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 11:15,20.04.2017 11:24,20.04.2017 11:24,U,_
Stavanger,20.04.2017,3031,NB?,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 13:00,20.04.2017 12:59,_,20.04.2017 13:00,E,_
Stavanger,20.04.2017,3032,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 11:44,20.04.2017 11:54,20.04.2017 11:54,U,_
Stavanger,20.04.2017,3033,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 13:30,20.04.2017 13:29,_,20.04.2017 13:29,E,_
Stavanger,20.04.2017,3034,STV,NB?,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 12:15,20.04.2017 12:24,20.04.2017 12:24,U,_
Stavanger,20.04.2017,3035,NB?,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 14:00,20.04.2017 13:59,_,20.04.2017 13:59,E,_
Stavanger,20.04.2017,3036,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 12:45,20.04.2017 12:54,20.04.2017 12:54,U,_
Stavanger,20.04.2017,3037,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 14:30,20.04.2017 14:29,_,20.04.2017 14:29,E,_
Stavanger,20.04.2017,3038,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 13:15,20.04.2017 13:24,20.04.2017 13:24,U,_
Stavanger,20.04.2017,3039,NB?,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 15:00,20.04.2017 14:59,_,20.04.2017 14:59,E,_
Stavanger,20.04.2017,3040,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 13:45,20.04.2017 13:54,20.04.2017 13:54,U,_
Stavanger,20.04.2017,3041,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 15:30,20.04.2017 15:29,_,20.04.2017 15:30,E,_
Stavanger,20.04.2017,3042,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,2,_,20.04.2017 14:14,20.04.2017 14:24,20.04.2017 14:24,U,_
Stavanger,20.04.2017,3043,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 16:00,20.04.2017 15:59,_,20.04.2017 16:00,E,_
Stavanger,20.04.2017,3044,STV,EGS,N,N,Pt,NSB Lokaltog,_,168,72,1,1,_,20.04.2017 14:27,20.04.2017 14:54,20.04.2017 14:54,U,_
Stavanger,20.04.2017,3045,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 16:30,20.04.2017 16:29,_,20.04.2017 16:30,E,_
Stavanger,20.04.2017,3046,STV,EGS,N,N,Pt,NSB Lokaltog,_,168,72,4,4,_,20.04.2017 14:49,20.04.2017 15:24,20.04.2017 15:24,U,_
Stavanger,20.04.2017,3047,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 17:00,20.04.2017 16:59,_,20.04.2017 16:59,E,_
Stavanger,20.04.2017,3048,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 15:45,20.04.2017 15:54,20.04.2017 15:54,U,_
Stavanger,20.04.2017,3049,EGS,STV,N,N,Pt,NSB Lokaltog,_,168,72,1,1,20.04.2017 17:30,20.04.2017 17:29,_,20.04.2017 17:34,E,_
Stavanger,20.04.2017,3050,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 16:14,20.04.2017 16:24,20.04.2017 16:25,U,_
Stavanger,20.04.2017,3051,EGS,STV,N,N,Pt,NSB Lokaltog,_,168,72,1,1,20.04.2017 18:00,20.04.2017 17:59,_,20.04.2017 17:59,E,_
Stavanger,20.04.2017,3052,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 16:45,20.04.2017 16:54,20.04.2017 16:54,U,_
Stavanger,20.04.2017,3053,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 18:30,20.04.2017 18:29,_,20.04.2017 18:30,E,_
Stavanger,20.04.2017,3054,STV,NB?,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 17:15,20.04.2017 17:24,20.04.2017 17:24,U,_
Stavanger,20.04.2017,3055,NB?,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 19:00,20.04.2017 18:59,_,20.04.2017 19:00,E,_
Stavanger,20.04.2017,3056,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 17:45,20.04.2017 17:54,20.04.2017 17:54,U,_
Stavanger,20.04.2017,3057,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 19:30,20.04.2017 19:34,_,20.04.2017 19:44,E,_
Stavanger,20.04.2017,3058,STV,NB?,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 18:16,20.04.2017 18:24,20.04.2017 18:24,U,_
Stavanger,20.04.2017,3059,NB?,STV,N,N,Pt,NSB Lokaltog,_,84,72,3,2,20.04.2017 20:00,20.04.2017 20:02,_,20.04.2017 22:39,E,_
Stavanger,20.04.2017,3060,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 18:44,20.04.2017 18:54,20.04.2017 18:54,U,_
Stavanger,20.04.2017,3061,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 20:30,20.04.2017 20:36,_,20.04.2017 20:37,E,_
Stavanger,20.04.2017,3062,STV,NB?,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 19:15,20.04.2017 19:24,20.04.2017 19:24,U,_
Stavanger,20.04.2017,3063,NB?,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 21:00,20.04.2017 20:59,_,20.04.2017 21:00,E,_
Stavanger,20.04.2017,3064,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 19:49,20.04.2017 19:54,20.04.2017 19:54,U,_
Stavanger,20.04.2017,3065,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 21:30,20.04.2017 21:29,_,20.04.2017 21:30,E,_
Stavanger,20.04.2017,3066,STV,NB?,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 20:15,20.04.2017 20:24,20.04.2017 20:24,U,_
Stavanger,20.04.2017,3067,NB?,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 22:00,20.04.2017 22:00,_,20.04.2017 22:00,E,_
Stavanger,20.04.2017,3068,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 20:37,20.04.2017 20:54,20.04.2017 20:54,U,_
Stavanger,20.04.2017,3069,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 22:30,20.04.2017 22:29,_,20.04.2017 22:29,E,_
Stavanger,20.04.2017,3070,STV,NB?,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 21:00,20.04.2017 21:24,20.04.2017 21:24,U,_
Stavanger,20.04.2017,3071,NB?,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 23:00,20.04.2017 23:00,_,20.04.2017 23:00,E,_
Stavanger,20.04.2017,3072,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 21:30,20.04.2017 21:54,20.04.2017 21:54,U,_
Stavanger,20.04.2017,3073,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 23:30,20.04.2017 23:31,_,20.04.2017 23:45,E,_
Stavanger,20.04.2017,3074,STV,NB?,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 22:00,20.04.2017 22:24,20.04.2017 22:24,U,_
Stavanger,20.04.2017,3075,NB?,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,21.04.2017 00:00,21.04.2017 00:00,_,21.04.2017 00:24,E,_
Stavanger,20.04.2017,3076,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 22:29,20.04.2017 22:54,20.04.2017 22:54,U,_
Stavanger,20.04.2017,3077,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,1,21.04.2017 00:30,21.04.2017 00:29,_,21.04.2017 00:39,E,_
Stavanger,20.04.2017,3078,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 23:00,20.04.2017 23:24,20.04.2017 23:24,U,_
Stavanger,20.04.2017,3102,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,1,2,_,20.04.2017 04:54,20.04.2017 05:09,20.04.2017 05:09,U,_
Stavanger,20.04.2017,3104,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,1,2,_,20.04.2017 05:16,20.04.2017 05:39,20.04.2017 05:39,U,_
Stavanger,20.04.2017,3105,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 06:15,20.04.2017 06:14,_,20.04.2017 06:15,E,_
Stavanger,20.04.2017,3106,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 06:07,20.04.2017 06:09,20.04.2017 06:09,U,_
Stavanger,20.04.2017,3107,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 06:45,20.04.2017 06:44,_,20.04.2017 06:45,E,_
Stavanger,20.04.2017,3108,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 06:30,20.04.2017 06:39,20.04.2017 06:39,U,_
Stavanger,20.04.2017,3109,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 07:15,20.04.2017 07:14,_,20.04.2017 07:15,E,_
Stavanger,20.04.2017,3110,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 07:00,20.04.2017 07:09,20.04.2017 07:09,U,_
Stavanger,20.04.2017,3111,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,3,3,20.04.2017 07:45,20.04.2017 07:45,_,20.04.2017 07:46,E,_
Stavanger,20.04.2017,3112,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,3,3,_,20.04.2017 06:51,20.04.2017 07:39,20.04.2017 07:40,U,_
Stavanger,20.04.2017,3113,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,1,20.04.2017 08:15,20.04.2017 08:14,_,20.04.2017 08:14,E,_
Stavanger,20.04.2017,3114,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 07:52,20.04.2017 08:09,20.04.2017 08:09,U,_
Stavanger,20.04.2017,3115,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 08:45,20.04.2017 08:44,_,20.04.2017 08:45,E,_
Stavanger,20.04.2017,3116,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 08:32,20.04.2017 08:39,20.04.2017 08:39,U,_
Stavanger,20.04.2017,3117,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 09:15,20.04.2017 09:14,_,20.04.2017 09:14,E,_
Stavanger,20.04.2017,3118,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 09:00,20.04.2017 09:09,20.04.2017 09:09,U,_
Stavanger,20.04.2017,3119,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 09:45,20.04.2017 09:45,_,20.04.2017 09:46,E,_
Stavanger,20.04.2017,3120,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 09:29,20.04.2017 09:39,20.04.2017 09:39,U,_
Stavanger,20.04.2017,3121,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 10:15,20.04.2017 10:14,_,20.04.2017 10:14,E,_
Stavanger,20.04.2017,3122,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 10:00,20.04.2017 10:09,20.04.2017 10:09,U,_
Stavanger,20.04.2017,3123,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 10:45,20.04.2017 10:44,_,20.04.2017 10:45,E,_
Stavanger,20.04.2017,3124,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 10:29,20.04.2017 10:39,20.04.2017 10:39,U,_
Stavanger,20.04.2017,3125,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 11:15,20.04.2017 11:14,_,20.04.2017 11:15,E,_
Stavanger,20.04.2017,3126,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 11:00,20.04.2017 11:09,20.04.2017 11:09,U,_
Stavanger,20.04.2017,3127,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 11:45,20.04.2017 11:44,_,20.04.2017 11:44,E,_
Stavanger,20.04.2017,3128,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 11:30,20.04.2017 11:39,20.04.2017 11:39,U,_
Stavanger,20.04.2017,3129,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 12:15,20.04.2017 12:14,_,20.04.2017 12:15,E,_
Stavanger,20.04.2017,3130,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 12:00,20.04.2017 12:09,20.04.2017 12:09,U,_
Stavanger,20.04.2017,3131,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 12:45,20.04.2017 12:44,_,20.04.2017 12:45,E,_
Stavanger,20.04.2017,3132,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 12:31,20.04.2017 12:39,20.04.2017 12:40,U,_
Stavanger,20.04.2017,3133,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 13:15,20.04.2017 13:14,_,20.04.2017 13:15,E,_
Stavanger,20.04.2017,3134,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 13:00,20.04.2017 13:09,20.04.2017 13:09,U,_
Stavanger,20.04.2017,3135,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 13:45,20.04.2017 13:44,_,20.04.2017 13:45,E,_
Stavanger,20.04.2017,3136,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 13:29,20.04.2017 13:39,20.04.2017 13:39,U,_
Stavanger,20.04.2017,3137,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,2,20.04.2017 14:15,20.04.2017 14:14,_,20.04.2017 14:15,E,_
Stavanger,20.04.2017,3138,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 13:59,20.04.2017 14:09,20.04.2017 14:09,U,_
Stavanger,20.04.2017,3139,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,4,4,20.04.2017 14:45,20.04.2017 14:44,_,20.04.2017 14:46,E,_
Stavanger,20.04.2017,3140,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 14:29,20.04.2017 14:39,20.04.2017 14:39,U,_
Stavanger,20.04.2017,3141,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 15:15,20.04.2017 15:14,_,20.04.2017 15:26,E,_
Stavanger,20.04.2017,3142,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 14:59,20.04.2017 15:09,20.04.2017 15:09,U,_
Stavanger,20.04.2017,3143,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 15:45,20.04.2017 15:44,_,20.04.2017 15:45,E,_
Stavanger,20.04.2017,3144,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 15:30,20.04.2017 15:39,20.04.2017 15:39,U,_
Stavanger,20.04.2017,3145,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 16:15,20.04.2017 16:14,_,20.04.2017 16:14,E,_
Stavanger,20.04.2017,3146,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 16:00,20.04.2017 16:09,20.04.2017 16:09,U,_
Stavanger,20.04.2017,3147,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 16:45,20.04.2017 16:44,_,20.04.2017 16:45,E,_
Stavanger,20.04.2017,3148,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 16:30,20.04.2017 16:39,20.04.2017 16:39,U,_
Stavanger,20.04.2017,3149,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 17:15,20.04.2017 17:14,_,20.04.2017 17:15,E,_
Stavanger,20.04.2017,3150,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 16:59,20.04.2017 17:09,20.04.2017 17:10,U,_
Stavanger,20.04.2017,3151,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 17:45,20.04.2017 17:44,_,20.04.2017 17:45,E,_
Stavanger,20.04.2017,3152,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 17:34,20.04.2017 17:39,20.04.2017 17:39,U,_
Stavanger,20.04.2017,3153,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 18:15,20.04.2017 18:15,_,20.04.2017 18:16,E,_
Stavanger,20.04.2017,3154,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,20.04.2017 17:59,20.04.2017 18:09,20.04.2017 18:09,U,_
Stavanger,20.04.2017,3155,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 18:45,20.04.2017 18:44,_,20.04.2017 18:44,E,_
Stavanger,20.04.2017,3156,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 18:30,20.04.2017 18:39,20.04.2017 18:39,U,_
Stavanger,20.04.2017,3157,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 19:15,20.04.2017 19:14,_,20.04.2017 19:15,E,_
Stavanger,20.04.2017,3158,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 19:00,20.04.2017 19:09,20.04.2017 19:09,U,_
Stavanger,20.04.2017,3159,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,20.04.2017 19:45,20.04.2017 19:49,_,20.04.2017 20:27,E,_
Stavanger,20.04.2017,3160,STV,SAS,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,20.04.2017 19:34,20.04.2017 19:39,20.04.2017 19:39,U,_
Stavanger,20.04.2017,3161,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,1,1,20.04.2017 20:15,20.04.2017 20:14,_,20.04.2017 20:15,E,_
Stavanger,20.04.2017,3163,SAS,STV,N,N,Pt,NSB Lokaltog,_,84,72,_,1,20.04.2017 20:45,_,_,_,E,_
Stavanger,21.04.2017,701,KRS,STV,N,N,Pt,NSB Regiontog,_,105,73,3,3,21.04.2017 08:05,21.04.2017 08:04,_,21.04.2017 08:07,E,_
Stavanger,21.04.2017,708,STV,OSL,N,N,Pt,NSB Regiontog,_,105,73,3,3,_,21.04.2017 00:39,21.04.2017 04:22,21.04.2017 04:22,U,_
Stavanger,21.04.2017,709,OSL,STV,N,N,Pt,NSB Regiontog,_,105,73,3,3,21.04.2017 12:05,21.04.2017 12:05,_,21.04.2017 12:11,E,_
Stavanger,21.04.2017,712,STV,OSL,N,N,Pt,NSB Regiontog,_,105,73,3,3,_,21.04.2017 04:29,21.04.2017 06:48,21.04.2017 06:48,U,_
Stavanger,21.04.2017,715,OSL,STV,N,N,Pt,NSB Regiontog,_,105,73,3,3,21.04.2017 15:05,21.04.2017 15:03,_,21.04.2017 15:07,E,_
Stavanger,21.04.2017,716,STV,OSL,N,N,Pt,NSB Regiontog,_,105,73,3,3,_,21.04.2017 08:07,21.04.2017 08:49,21.04.2017 08:49,U,_
Stavanger,21.04.2017,719,OSL,STV,N,N,Pt,NSB Regiontog,_,105,73,3,3,21.04.2017 17:19,21.04.2017 17:18,_,21.04.2017 17:21,E,_
Stavanger,21.04.2017,720,STV,OSL,N,N,Pt,NSB Regiontog,_,149,EL18,4,4,_,21.04.2017 09:01,21.04.2017 10:17,21.04.2017 10:17,U,_
Stavanger,21.04.2017,723,OSL,STV,N,N,Pt,NSB Regiontog,_,149,EL18,1,1,21.04.2017 19:35,21.04.2017 19:37,_,21.04.2017 20:09,E,_
Stavanger,21.04.2017,724,STV,OSL,N,N,Pt,NSB Regiontog,_,105,73,3,3,_,21.04.2017 12:11,21.04.2017 12:49,21.04.2017 12:49,U,_
Stavanger,21.04.2017,729,OSL,STV,N,N,Pt,NSB Regiontog,_,105,73,1,3,21.04.2017 22:04,21.04.2017 22:03,_,22.04.2017 01:43,E,_
Stavanger,21.04.2017,730,STV,OSL,N,N,Pt,NSB Regiontog,_,105,73,3,3,_,21.04.2017 15:07,21.04.2017 15:33,21.04.2017 15:35,U,_
Stavanger,21.04.2017,733,OSL,STV,N,N,Pt,NSB Regiontog,_,105,73,4,3,22.04.2017 00:12,22.04.2017 00:11,_,_,E,_
Stavanger,21.04.2017,734,STV,KRS,N,N,Pt,NSB Regiontog,_,105,73,3,3,_,21.04.2017 17:21,21.04.2017 17:49,21.04.2017 17:50,U,_
Stavanger,21.04.2017,744,STV,OSL,N,N,Pt,NSB Regiontog,_,202,EL18,4,4,_,21.04.2017 20:41,21.04.2017 22:37,21.04.2017 22:37,U,_
Stavanger,21.04.2017,745,OSL,STV,N,N,Pt,NSB Regiontog,_,175,EL18,_,1,22.04.2017 07:20,_,_,_,E,_
Stavanger,21.04.2017,3001,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,_,2,21.04.2017 06:00,_,_,_,E,_
Stavanger,21.04.2017,3003,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,21.04.2017 06:30,21.04.2017 06:31,_,21.04.2017 06:32,E,_
Stavanger,21.04.2017,3004,STV,EGS,N,N,Pt,NSB Lokaltog,_,168,72,1,1,_,21.04.2017 00:39,21.04.2017 04:47,21.04.2017 04:47,U,_
Stavanger,21.04.2017,3005,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,21.04.2017 07:00,21.04.2017 06:59,_,21.04.2017 07:00,E,_
Stavanger,21.04.2017,3006,STV,EGS,N,N,Pt,NSB Lokaltog,_,168,72,4,4,_,21.04.2017 00:39,21.04.2017 05:24,21.04.2017 05:24,U,_
Stavanger,21.04.2017,3007,EGS,STV,N,N,Pt,NSB Lokaltog,_,168,72,4,4,21.04.2017 07:30,21.04.2017 07:29,_,21.04.2017 07:38,E,_
Stavanger,21.04.2017,3008,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,21.04.2017 05:40,21.04.2017 05:54,21.04.2017 05:54,U,_
Stavanger,21.04.2017,3009,NB?,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,21.04.2017 07:50,21.04.2017 07:50,_,21.04.2017 07:55,E,_
Stavanger,21.04.2017,3010,STV,NB?,N,N,Pt,NSB Lokaltog,_,84,72,2,1,_,21.04.2017 06:15,21.04.2017 06:24,21.04.2017 06:29,U,_
Stavanger,21.04.2017,3011,EGS,STV,N,N,Pt,NSB Lokaltog,_,168,72,4,4,21.04.2017 08:00,21.04.2017 07:59,_,21.04.2017 09:00,E,_
Stavanger,21.04.2017,3012,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,21.04.2017 06:44,21.04.2017 06:54,21.04.2017 06:54,U,_
Stavanger,21.04.2017,3013,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,21.04.2017 08:30,21.04.2017 08:30,_,21.04.2017 08:30,E,_
Stavanger,21.04.2017,3014,STV,NB?,N,N,Pt,NSB Lokaltog,_,84,72,2,2,_,21.04.2017 07:16,21.04.2017 07:24,21.04.2017 07:25,U,_
Stavanger,21.04.2017,3015,NB?,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,21.04.2017 09:00,21.04.2017 08:59,_,21.04.2017 08:59,E,_
Stavanger,21.04.2017,3016,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,3,3,_,21.04.2017 07:45,21.04.2017 07:54,21.04.2017 07:55,U,_
Stavanger,21.04.2017,3017,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,21.04.2017 09:30,21.04.2017 09:29,_,21.04.2017 09:29,E,_
Stavanger,21.04.2017,3018,STV,NB?,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,21.04.2017 08:16,21.04.2017 08:24,21.04.2017 08:24,U,_
Stavanger,21.04.2017,3019,NB?,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,21.04.2017 10:00,21.04.2017 10:00,_,21.04.2017 10:01,E,_
Stavanger,21.04.2017,3020,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,21.04.2017 08:45,21.04.2017 08:54,21.04.2017 08:54,U,_
Stavanger,21.04.2017,3021,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,21.04.2017 10:30,21.04.2017 10:29,_,21.04.2017 10:30,E,_
Stavanger,21.04.2017,3022,STV,NB?,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,21.04.2017 09:14,21.04.2017 09:24,21.04.2017 09:24,U,_
Stavanger,21.04.2017,3023,NB?,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,21.04.2017 11:00,21.04.2017 10:59,_,21.04.2017 11:00,E,_
Stavanger,21.04.2017,3024,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,21.04.2017 09:45,21.04.2017 09:54,21.04.2017 09:55,U,_
Stavanger,21.04.2017,3025,EGS,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,21.04.2017 11:30,21.04.2017 11:31,_,21.04.2017 11:31,E,_
Stavanger,21.04.2017,3026,STV,NB?,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,21.04.2017 10:14,21.04.2017 10:24,21.04.2017 10:24,U,_
Stavanger,21.04.2017,3027,NB?,STV,N,N,Pt,NSB Lokaltog,_,84,72,2,2,21.04.2017 12:00,21.04.2017 11:59,_,21.04.2017 12:00,E,_
Stavanger,21.04.2017,3028,STV,EGS,N,N,Pt,NSB Lokaltog,_,84,72,1,1,_,21.04.2017 10:45,21.04.2017 10:54,21.04.2017 10:54,U,_
